0.682505786,0.83290267,-2.88e-07,0.616649628,0.764389813,-0.000937817,0.587891042,0.688167393,-0.011955734,0.566013455,0.632773221,-0.026302785,0.54887253,0.5905689,-0.040717795,0.671353519,0.591598272,-0.011606087,0.635822654,0.499740362,-0.032372404,0.621674776,0.44291839,-0.047574166,0.612068951,0.389964402,-0.060474128,0.677760243,0.606016457,-0.024795225,0.579700351,0.570098221,-0.055048723,0.57211256,0.628106833,-0.059355307,0.592099369,0.662360251,-0.058735911,0.666732371,0.63589257,-0.038698912,0.570904195,0.608826697,-0.065963544,0.569538236,0.661443949,-0.052638706,0.591450334,0.690295041,-0.039578523,0.64554131,0.673793674,-0.053581771,0.573242068,0.647863567,-0.076328173,0.5688169,0.687212825,-0.069120996,0.584959328,0.714935124,-0.05913388,0.720097287,0.668287225,2.719292766,3.038521881,3.070889032,2.784025523,2.236362995,2.456399437,3.011402689,3.076197412,1.457020771,1.23009487,1.957678854,1.380047195,2.477827782,1.746534738,1.268553222,1.960478718,1.270802137,2.489676942,2.192186372,1.814661814,1.299391089,2.510006252,1
0.731627226,0.839603543,-2.46e-07,0.669188321,0.777359366,-0.001164917,0.638758302,0.715680659,-0.009926234,0.62018013,0.668899655,-0.022993226,0.608265996,0.624689043,-0.036207169,0.707907736,0.631098509,-0.004301568,0.679795921,0.552656233,-0.023637412,0.665907681,0.502878189,-0.036587615,0.65521723,0.456772864,-0.046347216,0.719656289,0.641295671,-0.015758807,0.636960328,0.611650646,-0.046992738,0.621918857,0.668114841,-0.054097585,0.633043289,0.705977798,-0.053102192,0.716952264,0.664897263,-0.028338676,0.636824191,0.640556753,-0.058756705,0.628191233,0.691309035,-0.050976217,0.642555952,0.727293074,-0.038282908,0.703978717,0.69633919,-0.041324902,0.644656539,0.669358253,-0.063733272,0.635086358,0.702140212,-0.058554042,0.645935774,0.733838081,-0.04859826,0.673625557,0.72255178,2.794846478,2.991895401,3.027649076,2.832832626,2.152901793,2.509653417,3.069412615,3.081272761,1.603974397,1.037351813,1.978116194,1.532869481,2.577343867,1.581171467,1.362990512,1.979624871,1.401793363,2.583781932,2.233717707,1.655505922,1.387949391,2.527753064,1
0.545254946,0.86595118,-1.65e-07,0.530431211,0.776187062,0.020300891,0.494795263,0.711334169,0.021198411,0.452653885,0.685927808,0.018002711,0.418738812,0.693026006,0.011620544,0.468166381,0.668667018,-0.010904179,0.398260623,0.618452549,-0.018351501,0.357775092,0.59006089,-0.020518983,0.326596737,0.568923354,-0.022154076,0.442993045,0.705961823,-0.024885923,0.387527227,0.699191153,-0.029177148,0.402568668,0.731475294,-0.01996603,0.427370787,0.74731648,-0.013859549,0.42369318,0.755606115,-0.035451327,0.380663544,0.749112487,-0.035461791,0.394989818,0.774215877,-0.019627854,0.417636305,0.785752177,-0.010579076,0.407562464,0.808544338,-0.044443619,0.370013237,0.792594314,-0.040188786,0.38444224,0.809638143,-0.024317833,0.404043883,0.822933614,-0.012686716,0.341267105,0.259147272,2.746845568,2.610493556,2.389964459,2.566589703,1.572970709,2.695435423,3.097610152,3.12579527,1.311695699,2.044140037,2.264499674,1.012361277,2.588284345,1.787554129,1.426670212,2.52135909,0.996060157,2.590146244,2.748073389,1.450085229,0.844698565,2.857971391,1
0.546166301,0.909949422,-3.34e-07,0.486748099,0.891457081,-0.01155143,0.437813997,0.839573622,-0.021059742,0.410664886,0.794270456,-0.036098126,0.404998928,0.745769441,-0.051531371,0.448780924,0.732459903,-0.000742217,0.420096517,0.648021936,-0.022441646,0.400002778,0.600314975,-0.034950089,0.386756897,0.554317415,-0.043086741,0.477789253,0.725518465,-0.010868245,0.435561061,0.697698593,-0.055644363,0.439189136,0.780848026,-0.066156529,0.458069116,0.834912598,-0.060113654,0.507431686,0.724790454,-0.024193896,0.465996057,0.706252217,-0.067539476,0.471190095,0.784313381,-0.060597289,0.491357714,0.832634151,-0.041322485,0.539107382,0.72983253,-0.038639817,0.498947918,0.695775747,-0.06362468,0.492177486,0.743712485,-0.053983204,0.503336251,0.784159243,-0.038259763,0.78356576,0.557174146,2.632700972,2.88523304,2.735157402,2.849965117,1.579871867,2.823183544,3.072417533,3.006934757,1.864104868,1.295442857,2.264234119,1.210858067,2.769644978,1.253212502,1.9317729,2.104197695,1.161182193,2.726743413,2.328360521,1.014358943,0.980420553,2.716452956,1
0.545915663,0.91145277,-3.42e-07,0.487704843,0.895683408,-0.011340538,0.438499808,0.847447217,-0.022055108,0.410681278,0.804858029,-0.03812312,0.407292366,0.755569816,-0.05462648,0.450790018,0.732554436,-0.003714731,0.420565754,0.648689449,-0.026760099,0.401471049,0.599884391,-0.040482529,0.389079452,0.555203199,-0.049097307,0.479865074,0.726547003,-0.013699935,0.434957474,0.709741712,-0.058886655,0.438216805,0.791040897,-0.070156649,0.456953466,0.843910038,-0.064870372,0.508862197,0.727882981,-0.026552742,0.46379891,0.719745278,-0.069675893,0.468726963,0.79720068,-0.062670417,0.4886747,0.844567299,-0.043552548,0.539231837,0.735913634,-0.040453158,0.496858269,0.710248053,-0.065011479,0.489780128,0.758762062,-0.054931838,0.500823498,0.797634363,-0.038729317,0.829135542,0.604917829,2.637251452,2.881921755,2.656835216,2.867764365,1.621039449,2.819002724,3.115245687,3.018213134,1.934396916,1.197027771,2.11306906,1.384318333,2.76277538,1.178552672,1.967303656,1.941366719,1.333036565,2.721122783,2.189635383,0.919398248,1.125228642,2.700913235,1
0.72491163,0.856276155,-1.45e-07,0.691195607,0.804967225,-0.030250229,0.687332392,0.723336995,-0.048115332,0.724551558,0.671842098,-0.065547198,0.768500388,0.646579564,-0.08209043,0.732621312,0.632522583,-0.027082857,0.766790926,0.547159612,-0.055133872,0.795133352,0.501013041,-0.073696889,0.821927369,0.460332334,-0.086556017,0.772078931,0.66214335,-0.026940087,0.788014591,0.640884519,-0.0739654,0.761003435,0.712045193,-0.08467257,0.741248071,0.759498179,-0.080895036,0.805056274,0.69768858,-0.030822044,0.817902565,0.67802608,-0.074886777,0.785266399,0.741210461,-0.066218048,0.763265848,0.779348135,-0.048509523,0.832916439,0.738311052,-0.03723729,0.848129094,0.701907039,-0.066112027,0.822018385,0.742616475,-0.057466883,0.802625537,0.772442102,-0.043180149,0.676084276,0.365089179,2.584291524,2.486703698,2.733715738,2.760412216,1.823153856,2.796611469,2.976302369,3.063369393,1.588909172,1.567931834,2.170531834,1.216648248,2.926143585,1.527876487,1.634600832,2.228659315,0.962747002,2.8766617,2.632986318,1.204543097,0.481616707,2.936520265,1
0.782022655,0.800765097,-2.6e-08,0.711406827,0.769683957,-0.001390502,0.648074806,0.704498053,-0.005752947,0.598299742,0.672904909,-0.016368696,0.56195879,0.642742813,-0.025532564,0.673456311,0.563264072,0.012901503,0.613199949,0.519426584,-0.025369253,0.584509373,0.561856508,-0.057818823,0.580803573,0.608743608,-0.072513044,0.696527541,0.531040907,-0.002314681,0.654745877,0.425535172,-0.021947121,0.63115114,0.353223026,-0.033528816,0.61652714,0.291600734,-0.038766861,0.733277678,0.523478031,-0.024089329,0.720107377,0.412003189,-0.0431109,0.713365495,0.341937482,-0.046789505,0.708439648,0.280902684,-0.045251336,0.773608387,0.5393641,-0.047723241,0.78414458,0.445907414,-0.061129116,0.795880973,0.38306421,-0.057225712,0.80702579,0.327132344,-0.050304394,0.730293088,0.600099903,2.755462012,2.875042052,3.015842087,2.42114306,1.399913091,2.2296719,1.791241701,2.60810828,1.632900343,2.16437564,2.964175946,3.077459573,3.034834891,1.728004705,1.906649644,3.041906477,3.02395659,3.062748028,2.993819987,1.411734102,2.926546541,3.080613182,3
0.791114926,0.839303613,9.23e-08,0.715888977,0.816443682,-0.024569564,0.653058708,0.766687989,-0.04707437,0.608619213,0.72635144,-0.073468052,0.58731699,0.676766038,-0.096527539,0.661625385,0.59146589,-0.010678893,0.608556986,0.524058759,-0.064348817,0.594614863,0.58570677,-0.107562363,0.599924743,0.648472846,-0.128759921,0.701948345,0.550806761,-0.021476019,0.655052543,0.432823539,-0.050083384,0.628041983,0.358091265,-0.073367484,0.605476499,0.286374688,-0.089196354,0.756443441,0.540974438,-0.041153524,0.730143249,0.421352208,-0.069751866,0.712803066,0.349370867,-0.086480111,0.692744732,0.283471256,-0.095993057,0.818665326,0.562079608,-0.06396123,0.834591448,0.465275884,-0.082189098,0.842767894,0.400843501,-0.084493078,0.845400512,0.342509568,-0.084177501,0.82334592,0.737055411,2.781299831,2.987452732,2.749255969,2.592244457,1.369275063,2.399924575,1.428818104,2.75411296,1.679876707,2.00857226,2.972134146,3.071225535,3.054028755,1.612163964,1.983537503,3.005619785,3.120840162,3.038655602,3.066170767,1.478970952,2.988900726,3.050770181,3
0.795970201,0.835245013,5.88e-08,0.718110085,0.812146127,-0.021652952,0.657181025,0.760524631,-0.042618532,0.611372292,0.722579837,-0.06724339,0.583740771,0.670756459,-0.088037826,0.659685135,0.592843652,-0.006694412,0.605210721,0.516208172,-0.058567565,0.593004107,0.571446896,-0.101147734,0.602549553,0.631366074,-0.121785916,0.698903859,0.551086783,-0.017249687,0.65324688,0.429564059,-0.042503454,0.628828049,0.353660703,-0.061346654,0.611666918,0.283949822,-0.074117213,0.74986577,0.542174757,-0.036758259,0.730389118,0.420030445,-0.057044487,0.719753623,0.34309262,-0.063997738,0.707024574,0.27397728,-0.067651764,0.806128621,0.564033091,-0.060074981,0.801623285,0.468854249,-0.070986025,0.793642104,0.407899737,-0.065596834,0.781559169,0.354927182,-0.060061272,0.796049297,0.682939829,2.741064261,3.005430842,2.774873334,2.651025374,1.310285609,2.476165556,1.391022595,2.684578216,1.673693875,2.049766799,3.00354881,3.079877562,3.053163956,1.64181224,1.988852393,3.102246488,3.065475442,3.083386875,3.008335093,1.2290975,2.923806198,3.046894047,3
0.647161007,0.912004948,-2.48e-08,0.564860225,0.923466384,-0.013882134,0.488299757,0.903083265,-0.027066465,0.429448485,0.898982167,-0.046237741,0.385042369,0.869742811,-0.062866688,0.459079236,0.74578613,0.018196827,0.394948393,0.727168143,-0.024748614,0.383290946,0.78291595,-0.062065069,0.395231545,0.832095861,-0.078959502,0.471483231,0.707236409,0.0070025,0.403569341,0.636761129,-0.007212239,0.356797516,0.602733076,-0.015494512,0.317780077,0.568384707,-0.019421376,0.50487709,0.684190273,-0.014408652,0.457121074,0.589839339,-0.028581226,0.422763199,0.531574607,-0.027781708,0.393168032,0.480320066,-0.02437176,0.546956301,0.685038269,-0.039964873,0.516673684,0.59942013,-0.049169265,0.495310783,0.543533027,-0.041973248,0.475023419,0.492636383,-0.033566941,0.891402312,0.833640805,2.748518444,2.903887936,2.653485351,2.373782066,1.449694866,2.122928596,1.815984803,2.667933616,1.645663039,2.082181641,2.961919559,2.968438821,3.027633687,1.752208891,1.905826565,3.021935388,2.983026044,3.094955289,3.046238773,1.32087442,2.919465172,3.106146848,3
0.581163824,0.785064638,-1.28e-07,0.545309186,0.677788854,-0.011250874,0.551686108,0.549499094,-0.018272063,0.557461321,0.455766082,-0.031178925,0.5688591,0.379640549,-0.0425492,0.655311167,0.502979934,0.020898178,0.667273998,0.406213641,-0.018258836,0.639716208,0.387692153,-0.053521201,0.616486013,0.3970415,-0.071664602,0.701635242,0.511021376,0.00645869,0.73272723,0.39319104,-0.012011394,0.748902977,0.309993148,-0.030934209,0.765233636,0.239246458,-0.044145998,0.741322458,0.551451325,-0.016948903,0.794048846,0.442519903,-0.038262311,0.828528225,0.37055856,-0.051604353,0.858217001,0.306099296,-0.059257507,0.770516694,0.61236006,-0.043043599,0.831124246,0.54206574,-0.059108868,0.870118976,0.497691751,-0.061785456,0.902171135,0.454390287,-0.062276162,0.603468298,0.551544546,2.767850836,3.05877151,3.05479504,2.66958066,1.504679631,2.454024337,2.163629691,2.402335446,1.993229476,1.696407581,2.909615115,3.046745152,3.089260963,1.327774389,2.10617211,2.953589116,3.132093452,3.081431802,3.023378497,1.258909634,3.015132252,3.050390939,3
0.729738176,0.840459287,-1.75e-07,0.775841355,0.699756503,0.075409055,0.767419338,0.594161212,0.112832844,0.72858727,0.522311807,0.139025658,0.690027773,0.498135507,0.161604866,0.746144176,0.508816361,0.049750242,0.690583289,0.411605865,0.079866126,0.660977304,0.409530967,0.111602217,0.644744694,0.425160527,0.131330147,0.688736916,0.511656344,0.017291466,0.650044382,0.362823039,0.031300776,0.632101476,0.292539269,0.048308328,0.621980906,0.243341208,0.060242336,0.633443058,0.550189435,-0.007364603,0.588761091,0.387343943,-0.006123662,0.564545274,0.302100837,-0.01231908,0.551219702,0.235754788,-0.017547203,0.583610773,0.615968108,-0.02167975,0.514330149,0.510468841,-0.030903775,0.476855338,0.457572371,-0.036555797,0.45042336,0.414033562,-0.039661836,0.409745769,0.477318206,2.755202684,2.746685301,2.642429574,2.574011955,1.315066429,2.606154533,2.160657752,2.541863451,1.934383122,1.703019294,3.006006847,3.002069985,3.095683004,1.248819028,2.215773061,3.080386883,3.06392261,3.062889723,3.132808139,1.24871247,3.103705736,3.06636733,3
0.693215728,0.809779882,-3.31e-08,0.610304475,0.759272933,-0.008412038,0.545256138,0.680320859,-0.020365883,0.493864536,0.628331304,-0.039307605,0.468268871,0.574885249,-0.056903303,0.596800804,0.517467797,0.011168332,0.548868001,0.436529517,-0.031062519,0.514618337,0.466698945,-0.067420378,0.499873221,0.513122976,-0.086197719,0.631518185,0.486394435,-0.006919573,0.586214066,0.363822967,-0.028752062,0.554112613,0.285945833,-0.048610806,0.527605176,0.21555379,-0.062629037,0.679755569,0.485311925,-0.032933265,0.65772897,0.357224524,-0.058620054,0.64129734,0.271451861,-0.076157853,0.625291169,0.19373706,-0.087292656,0.732305944,0.512472689,-0.060901534,0.760479689,0.409385115,-0.082003757,0.782221377,0.337052941,-0.08881896,0.799968362,0.270364285,-0.09237612,0.71499154,0.662200293,2.807479705,2.978128299,2.818982018,2.637535697,1.252092277,2.455958976,1.693298587,2.586153876,1.776689286,1.979361204,2.922506729,3.066324702,3.085510554,1.535586588,2.039777615,2.983251033,3.122730478,3.081270808,3.008082758,1.468311739,3.033707568,3.091654327,3
0.709904611,0.758042991,-8.88e-10,0.656479597,0.748783469,-0.011850815,0.609606504,0.722055376,-0.02332353,0.575720549,0.699520528,-0.037852611,0.562216818,0.664650619,-0.050670218,0.614747286,0.612189829,0.001217281,0.579727054,0.570394158,-0.028817132,0.568448722,0.602885365,-0.054010529,0.570739925,0.642135561,-0.066708311,0.633811653,0.587010324,-0.006275983,0.597400665,0.522510231,-0.022096016,0.570960701,0.486758173,-0.035959516,0.547266901,0.453643531,-0.045331247,0.664520264,0.575967371,-0.019322239,0.637888253,0.503214538,-0.037000354,0.61952883,0.457437277,-0.048254509,0.602087557,0.416463792,-0.05475758,0.701156497,0.582451403,-0.0339601,0.703724861,0.517072916,-0.04752763,0.706495702,0.473523349,-0.050905596,0.708039224,0.434031308,-0.051921025,0.844391434,0.809670975,2.802783708,2.992760848,2.562505503,2.618528308,1.264229967,2.432800359,1.492966513,2.670198388,1.645802943,2.011397166,2.941035969,2.991470586,3.064093186,1.648289477,1.954251847,2.980746058,3.111848721,3.059618528,3.053223236,1.521659384,3.012135541,3.084525971,3
0.39233762,0.908435822,-5.92e-08,0.325185567,0.905917168,-0.000930081,0.270219892,0.885769546,-0.008413134,0.223584443,0.884170771,-0.023110306,0.185370237,0.866474986,-0.036058635,0.257414371,0.759456515,0.025288796,0.204446375,0.744099438,-0.004662447,0.188399017,0.791809201,-0.030941678,0.193619668,0.837091804,-0.041919403,0.259852648,0.734728575,0.012418056,0.204629004,0.675340772,-0.000289914,0.161706999,0.650401235,-0.005926379,0.123155951,0.62385726,-0.007552856,0.276228607,0.719098151,-0.007802844,0.237645,0.637094736,-0.019206837,0.207758412,0.589678824,-0.018341061,0.183444306,0.550822079,-0.014698702,0.297165781,0.719724,-0.0305748,0.274250776,0.637727261,-0.035777837,0.259952515,0.58397764,-0.029801302,0.249661446,0.538933039,-0.023059117,0.807473384,0.834531002,2.808816801,2.784850008,2.760401504,2.321989152,1.200165324,2.085784373,1.827395032,2.664577055,1.457825566,2.280889114,2.908169937,2.845888908,3.032177603,1.89396688,1.784531541,2.99948726,2.955201841,3.077657568,2.931177682,1.413810304,2.973047604,3.089969493,3
